x,ca,cb,cc
12.71,0.04720848,0.944087269,0.008704252
12.72,0.047208464,0.944087349,0.008704187
12.73,0.047208449,0.944087429,0.008704122
12.74,0.047208433,0.944087508,0.008704058
12.75,0.047208418,0.944087588,0.008703994
12.76,0.047208403,0.944087666,0.008703931
12.77,0.047208388,0.944087745,0.008703868
12.78,0.047208373,0.944087823,0.008703805
12.79,0.047208358,0.9440879,0.008703742
12.8,0.047208343,0.944087978,0.00870368
12.81,0.047208328,0.944088054,0.008703617
12.82,0.047208313,0.944088131,0.008703556
12.83,0.047208299,0.944088207,0.008703494
12.84,0.047208284,0.944088283,0.008703433
12.85,0.04720827,0.944088358,0.008703372
12.86,0.047208255,0.944088433,0.008703312
12.87,0.047208241,0.944088508,0.008703251
12.88,0.047208226,0.944088582,0.008703191
12.89,0.047208212,0.944088656,0.008703132
12.9,0.047208198,0.94408873,0.008703072
12.91,0.047208184,0.944088803,0.008703013
12.92,0.04720817,0.944088876,0.008702954
12.93,0.047208156,0.944088949,0.008702895
12.94,0.047208142,0.944089021,0.008702837
12.95,0.047208128,0.944089093,0.008702779
12.96,0.047208114,0.944089164,0.008702721
12.97,0.0472081,0.944089236,0.008702664
12.98,0.047208087,0.944089307,0.008702607
12.99,0.047208073,0.944089377,0.00870255
13,0.04720806,0.944089447,0.008702493
13.01,0.047208046,0.944089517,0.008702437
13.02,0.047208033,0.944089587,0.008702381
13.03,0.047208019,0.944089656,0.008702325
13.04,0.047208006,0.944089725,0.008702269
13.05,0.047207993,0.944089793,0.008702214
13.06,0.04720798,0.944089861,0.008702159
13.07,0.047207967,0.944089929,0.008702104
13.08,0.047207954,0.944089997,0.00870205
13.09,0.047207941,0.944090064,0.008701995
13.1,0.047207928,0.944090131,0.008701941
13.11,0.047207915,0.944090198,0.008701888
13.12,0.047207902,0.944090264,0.008701834
13.13,0.047207889,0.94409033,0.008701781
13.14,0.047207877,0.944090395,0.008701728
13.15,0.047207864,0.944090461,0.008701675
13.16,0.047207851,0.944090526,0.008701623
13.17,0.047207839,0.944090591,0.008701571
13.18,0.047207827,0.944090655,0.008701519
13.19,0.047207814,0.944090719,0.008701467
13.2,0.047207802,0.944090783,0.008701415
13.21,0.047207789,0.944090846,0.008701364
13.22,0.047207777,0.944090909,0.008701313
13.23,0.047207765,0.944090972,0.008701263
13.24,0.047207753,0.944091035,0.008701212
13.25,0.047207741,0.944091097,0.008701162
13.26,0.047207729,0.944091159,0.008701112
13.27,0.047207717,0.944091221,0.008701062
13.28,0.047207705,0.944091282,0.008701013
13.29,0.047207693,0.944091343,0.008700963
13.3,0.047207681,0.944091404,0.008700914
13.31,0.04720767,0.944091465,0.008700865
13.32,0.047207658,0.944091525,0.008700817
13.33,0.047207646,0.944091585,0.008700769
13.34,0.047207635,0.944091645,0.00870072
13.35,0.047207623,0.944091704,0.008700672
13.36,0.047207612,0.944091763,0.008700625
13.37,0.0472076,0.944091822,0.008700577
13.38,0.047207589,0.944091881,0.00870053
13.39,0.047207578,0.944091939,0.008700483
13.4,0.047207566,0.944091997,0.008700436
13.41,0.047207555,0.944092055,0.00870039
13.42,0.047207544,0.944092113,0.008700344
13.43,0.047207533,0.94409217,0.008700297
13.44,0.047207522,0.944092227,0.008700252
13.45,0.047207511,0.944092283,0.008700206
13.46,0.0472075,0.94409234,0.008700161
13.47,0.047207489,0.944092396,0.008700115
13.48,0.047207478,0.944092452,0.00870007
13.49,0.047207467,0.944092508,0.008700026
13.5,0.047207456,0.944092563,0.008699981
13.51,0.047207445,0.944092618,0.008699937
13.52,0.047207435,0.944092673,0.008699892
13.53,0.047207424,0.944092728,0.008699848
13.54,0.047207413,0.944092782,0.008699805
13.55,0.047207403,0.944092836,0.008699761
13.56,0.047207392,0.94409289,0.008699718
13.57,0.047207382,0.944092944,0.008699675
13.58,0.047207371,0.944092997,0.008699632
13.59,0.047207361,0.94409305,0.008699589
13.6,0.04720735,0.944093103,0.008699547
13.61,0.04720734,0.944093155,0.008699504
13.62,0.04720733,0.944093208,0.008699462
13.63,0.04720732,0.94409326,0.00869942
13.64,0.047207309,0.944093312,0.008699379
13.65,0.047207299,0.944093364,0.008699337
13.66,0.047207289,0.944093415,0.008699296
13.67,0.047207279,0.944093466,0.008699255
13.68,0.047207269,0.944093517,0.008699214
13.69,0.047207259,0.944093568,0.008699173
13.7,0.047207249,0.944093618,0.008699133
13.71,0.047207239,0.944093668,0.008699092
13.72,0.047207229,0.944093718,0.008699052
13.73,0.047207219,0.944093768,0.008699012
13.74,0.04720721,0.944093818,0.008698973
13.75,0.0472072,0.944093867,0.008698933
13.76,0.04720719,0.944093916,0.008698894
13.77,0.047207181,0.944093965,0.008698855
13.78,0.047207171,0.944094013,0.008698816
13.79,0.047207161,0.944094062,0.008698777
13.8,0.047207152,0.94409411,0.008698738
13.81,0.047207142,0.944094158,0.0086987
13.82,0.047207133,0.944094206,0.008698662
13.83,0.047207123,0.944094253,0.008698624
13.84,0.047207114,0.9440943,0.008698586
13.85,0.047207104,0.944094347,0.008698548
13.86,0.047207095,0.944094394,0.008698511
13.87,0.047207086,0.944094441,0.008698473
13.88,0.047207076,0.944094487,0.008698436
13.89,0.047207067,0.944094534,0.008698399
13.9,0.047207058,0.94409458,0.008698362
13.91,0.047207049,0.944094625,0.008698326
13.92,0.04720704,0.944094671,0.008698289
13.93,0.047207031,0.944094716,0.008698253
13.94,0.047207022,0.944094761,0.008698217
13.95,0.047207013,0.944094806,0.008698181
13.96,0.047207004,0.944094851,0.008698145
13.97,0.047206995,0.944094895,0.00869811
13.98,0.047206986,0.944094939,0.008698074
13.99,0.047206977,0.944094984,0.008698039
14,0.047206968,0.944095027,0.008698004
14.01,0.04720696,0.944095071,0.008697969
14.02,0.047206951,0.944095114,0.008697935
14.03,0.047206942,0.944095158,0.0086979
14.04,0.047206934,0.944095201,0.008697866
14.05,0.047206925,0.944095243,0.008697831
14.06,0.047206917,0.944095286,0.008697797
14.07,0.047206908,0.944095328,0.008697763
14.08,0.0472069,0.944095371,0.00869773
14.09,0.047206891,0.944095413,0.008697696
14.1,0.047206883,0.944095454,0.008697663
14.11,0.047206875,0.944095496,0.008697629
14.12,0.047206867,0.944095537,0.008697596
14.13,0.047206858,0.944095578,0.008697563
14.14,0.04720685,0.944095619,0.00869753
14.15,0.047206842,0.94409566,0.008697498
14.16,0.047206834,0.944095701,0.008697465
14.17,0.047206826,0.944095741,0.008697433
14.18,0.047206818,0.944095781,0.008697401
14.19,0.04720681,0.944095821,0.008697369
14.2,0.047206802,0.944095861,0.008697337
14.21,0.047206794,0.944095901,0.008697305
14.22,0.047206787,0.94409594,0.008697274
14.23,0.047206779,0.944095979,0.008697242
14.24,0.047206771,0.944096018,0.008697211
14.25,0.047206763,0.944096057,0.00869718
14.26,0.047206756,0.944096095,0.008697149
14.27,0.047206748,0.944096134,0.008697118
14.28,0.047206741,0.944096172,0.008697087
14.29,0.047206733,0.94409621,0.008697057
14.3,0.047206726,0.944096248,0.008697026
14.31,0.047206718,0.944096285,0.008696996
14.32,0.047206711,0.944096323,0.008696966
14.33,0.047206704,0.94409636,0.008696936
14.34,0.047206697,0.944096397,0.008696906
14.35,0.047206689,0.944096434,0.008696877
14.36,0.047206682,0.944096471,0.008696847
14.37,0.047206675,0.944096507,0.008696818
14.38,0.047206668,0.944096544,0.008696788
14.39,0.047206661,0.94409658,0.008696759
14.4,0.047206654,0.944096616,0.00869673
14.41,0.047206647,0.944096651,0.008696701
14.42,0.04720664,0.944096687,0.008696673
14.43,0.047206634,0.944096722,0.008696644
14.44,0.047206627,0.944096757,0.008696616
14.45,0.04720662,0.944096792,0.008696587
14.46,0.047206614,0.944096827,0.008696559
14.47,0.047206607,0.944096862,0.008696531
14.48,0.047206601,0.944096896,0.008696503
14.49,0.047206594,0.94409693,0.008696476
14.5,0.047206588,0.944096964,0.008696448
14.51,0.047206581,0.944096998,0.008696421
14.52,0.047206575,0.944097032,0.008696393
14.53,0.047206569,0.944097065,0.008696366
14.54,0.047206563,0.944097099,0.008696339
14.55,0.047206556,0.944097132,0.008696312
14.56,0.04720655,0.944097165,0.008696285
14.57,0.047206544,0.944097197,0.008696258
14.58,0.047206538,0.94409723,0.008696232
14.59,0.047206532,0.944097262,0.008696205
14.6,0.047206526,0.944097295,0.008696179
14.61,0.04720652,0.944097327,0.008696153
14.62,0.047206514,0.944097359,0.008696127
14.63,0.047206508,0.944097391,0.008696101
14.64,0.047206503,0.944097422,0.008696075
14.65,0.047206497,0.944097454,0.008696049
14.66,0.047206491,0.944097485,0.008696024
14.67,0.047206485,0.944097517,0.008695998
14.68,0.047206479,0.944097548,0.008695973
14.69,0.047206473,0.944097579,0.008695948
14.7,0.047206467,0.94409761,0.008695923
14.71,0.047206461,0.944097641,0.008695898
14.72,0.047206455,0.944097672,0.008695873
14.73,0.047206449,0.944097703,0.008695848
14.74,0.047206443,0.944097733,0.008695824
14.75,0.047206437,0.944097764,0.008695799
14.76,0.047206431,0.944097794,0.008695775
14.77,0.047206425,0.944097824,0.008695751
14.78,0.047206419,0.944097854,0.008695726
14.79,0.047206413,0.944097884,0.008695702
14.8,0.047206407,0.944097914,0.008695679
14.81,0.047206401,0.944097944,0.008695655
14.82,0.047206395,0.944097973,0.008695631
14.83,0.04720639,0.944098003,0.008695608
14.84,0.047206384,0.944098032,0.008695584
14.85,0.047206378,0.944098061,0.008695561
14.86,0.047206372,0.94409809,0.008695538
14.87,0.047206367,0.944098119,0.008695514
14.88,0.047206361,0.944098148,0.008695491
14.89,0.047206355,0.944098176,0.008695469
14.9,0.04720635,0.944098205,0.008695446
14.91,0.047206344,0.944098233,0.008695423
14.92,0.047206339,0.944098261,0.008695401
14.93,0.047206333,0.944098289,0.008695378
14.94,0.047206328,0.944098316,0.008695356
14.95,0.047206322,0.944098344,0.008695333
14.96,0.047206317,0.944098372,0.008695311
14.97,0.047206312,0.944098399,0.008695289
14.98,0.047206306,0.944098426,0.008695267
14.99,0.047206301,0.944098453,0.008695246
15,0.047206296,0.94409848,0.008695224
15.01,0.047206291,0.944098507,0.008695202
15.02,0.047206286,0.944098534,0.008695181
15.03,0.04720628,0.94409856,0.008695159
15.04,0.047206275,0.944098587,0.008695138
15.05,0.04720627,0.944098613,0.008695117
15.06,0.047206265,0.944098639,0.008695096
15.07,0.04720626,0.944098665,0.008695075
15.08,0.047206255,0.944098691,0.008695054
15.09,0.04720625,0.944098717,0.008695033
15.1,0.047206245,0.944098743,0.008695012
15.11,0.04720624,0.944098768,0.008694992
15.12,0.047206235,0.944098794,0.008694971
15.13,0.04720623,0.944098819,0.008694951
15.14,0.047206225,0.944098844,0.00869493
15.15,0.047206221,0.944098869,0.00869491
15.16,0.047206216,0.944098894,0.00869489
15.17,0.047206211,0.944098919,0.00869487
15.18,0.047206206,0.944098944,0.00869485
15.19,0.047206201,0.944098968,0.00869483
15.2,0.047206197,0.944098993,0.008694811
15.21,0.047206192,0.944099017,0.008694791
15.22,0.047206187,0.944099041,0.008694771
15.23,0.047206183,0.944099066,0.008694752
15.24,0.047206178,0.94409909,0.008694733
15.25,0.047206173,0.944099114,0.008694713
15.26,0.047206168,0.944099137,0.008694694
15.27,0.047206164,0.944099161,0.008694675
15.28,0.047206159,0.944099185,0.008694656
15.29,0.047206155,0.944099208,0.008694637
15.3,0.04720615,0.944099231,0.008694618
15.31,0.047206146,0.944099255,0.0086946
15.32,0.047206141,0.944099278,0.008694581
15.33,0.047206137,0.944099301,0.008694563
15.34,0.047206132,0.944099324,0.008694544
15.35,0.047206128,0.944099347,0.008694526
15.36,0.047206123,0.944099369,0.008694507
15.37,0.047206119,0.944099392,0.008694489
15.38,0.047206114,0.944099415,0.008694471
15.39,0.04720611,0.944099437,0.008694453
15.4,0.047206106,0.944099459,0.008694435
15.41,0.047206101,0.944099481,0.008694417
15.42,0.047206097,0.944099503,0.0086944
15.43,0.047206093,0.944099525,0.008694382
15.44,0.047206088,0.944099547,0.008694364
15.45,0.047206084,0.944099569,0.008694347
15.46,0.04720608,0.944099591,0.008694329
15.47,0.047206076,0.944099612,0.008694312
15.48,0.047206072,0.944099634,0.008694295
15.49,0.047206067,0.944099655,0.008694278
15.5,0.047206063,0.944099676,0.008694261
15.51,0.047206059,0.944099697,0.008694244
15.52,0.047206055,0.944099718,0.008694227
15.53,0.047206051,0.944099739,0.00869421
15.54,0.047206047,0.94409976,0.008694193
15.55,0.047206043,0.944099781,0.008694176
15.56,0.047206039,0.944099801,0.00869416
15.57,0.047206035,0.944099822,0.008694143
15.58,0.047206031,0.944099842,0.008694127
15.59,0.047206027,0.944099863,0.00869411
15.6,0.047206023,0.944099883,0.008694094
15.61,0.047206019,0.944099903,0.008694078
15.62,0.047206015,0.944099923,0.008694062
15.63,0.047206011,0.944099943,0.008694046
15.64,0.047206007,0.944099963,0.00869403
15.65,0.047206004,0.944099983,0.008694014
15.66,0.047206,0.944100002,0.008693998
15.67,0.047205996,0.944100022,0.008693982
15.68,0.047205992,0.944100041,0.008693967
15.69,0.047205989,0.94410006,0.008693951
15.7,0.047205985,0.94410008,0.008693935
15.71,0.047205981,0.944100099,0.00869392
15.72,0.047205977,0.944100118,0.008693905
15.73,0.047205974,0.944100137,0.008693889
15.74,0.04720597,0.944100156,0.008693874
15.75,0.047205966,0.944100175,0.008693859
15.76,0.047205963,0.944100193,0.008693844
15.77,0.047205959,0.944100212,0.008693829
15.78,0.047205956,0.944100231,0.008693814
15.79,0.047205952,0.944100249,0.008693799
15.8,0.047205948,0.944100267,0.008693784
15.81,0.047205945,0.944100286,0.008693769
15.82,0.047205941,0.944100304,0.008693755
15.83,0.047205938,0.944100322,0.00869374
15.84,0.047205934,0.94410034,0.008693726
15.85,0.047205931,0.944100358,0.008693711
15.86,0.047205927,0.944100376,0.008693697
15.87,0.047205924,0.944100393,0.008693683
15.88,0.047205921,0.944100411,0.008693668
15.89,0.047205917,0.944100429,0.008693654
15.9,0.047205914,0.944100446,0.00869364
15.91,0.04720591,0.944100464,0.008693626
15.92,0.047205907,0.944100481,0.008693612
15.93,0.047205904,0.944100498,0.008693598
15.94,0.0472059,0.944100515,0.008693584
15.95,0.047205897,0.944100533,0.00869357
15.96,0.047205894,0.94410055,0.008693557
15.97,0.04720589,0.944100566,0.008693543
15.98,0.047205887,0.944100583,0.00869353
15.99,0.047205884,0.9441006,0.008693516
16,0.047205881,0.944100617,0.008693503
16.01,0.047205877,0.944100633,0.008693489
16.02,0.047205874,0.94410065,0.008693476
16.03,0.047205871,0.944100666,0.008693463
16.04,0.047205868,0.944100683,0.008693449
16.05,0.047205865,0.944100699,0.008693436
16.06,0.047205861,0.944100715,0.008693423
16.07,0.047205858,0.944100731,0.00869341
16.08,0.047205855,0.944100748,0.008693397
16.09,0.047205852,0.944100764,0.008693384
16.1,0.047205849,0.944100779,0.008693372
16.11,0.047205846,0.944100795,0.008693359
16.12,0.047205843,0.944100811,0.008693346
16.13,0.04720584,0.944100827,0.008693334
16.14,0.047205837,0.944100843,0.00869332
16.15,0.047205834,0.944100859,0.008693308
16.16,0.047205831,0.944100874,0.008693295
16.17,0.047205828,0.944100889,0.008693283
16.18,0.047205825,0.944100905,0.008693271
16.19,0.047205822,0.94410092,0.008693259
16.2,0.047205819,0.944100935,0.008693246
16.21,0.047205816,0.94410095,0.008693234
16.22,0.047205813,0.944100965,0.008693222
16.23,0.04720581,0.94410098,0.00869321
16.24,0.047205807,0.944100995,0.008693198
16.25,0.047205804,0.944101009,0.008693186
16.26,0.047205801,0.944101024,0.008693175
16.27,0.047205798,0.944101039,0.008693163
16.28,0.047205796,0.944101053,0.008693151
16.29,0.047205793,0.944101068,0.008693139
16.3,0.04720579,0.944101082,0.008693128
16.31,0.047205787,0.944101097,0.008693116
16.32,0.047205784,0.944101111,0.008693105
16.33,0.047205782,0.944101125,0.008693093
16.34,0.047205779,0.94410114,0.008693082
16.35,0.047205776,0.944101154,0.00869307
16.36,0.047205773,0.944101168,0.008693059
16.37,0.047205771,0.944101182,0.008693048
16.38,0.047205768,0.944101196,0.008693037
16.39,0.047205765,0.944101209,0.008693025
16.4,0.047205762,0.944101223,0.008693014
16.41,0.04720576,0.944101237,0.008693003
16.42,0.047205757,0.944101251,0.008692992
16.43,0.047205754,0.944101264,0.008692981
16.44,0.047205752,0.944101278,0.00869297
16.45,0.047205749,0.944101291,0.00869296
16.46,0.047205747,0.944101305,0.008692949
16.47,0.047205744,0.944101318,0.008692938
16.48,0.047205741,0.944101331,0.008692927
16.49,0.047205739,0.944101345,0.008692917
16.5,0.047205736,0.944101358,0.008692906
16.51,0.047205734,0.944101371,0.008692895
16.52,0.047205731,0.944101384,0.008692885
16.53,0.047205729,0.944101397,0.008692874
16.54,0.047205726,0.94410141,0.008692864
16.55,0.047205724,0.944101423,0.008692854
16.56,0.047205721,0.944101435,0.008692843
16.57,0.047205719,0.944101448,0.008692833
16.58,0.047205716,0.944101461,0.008692823
16.59,0.047205714,0.944101473,0.008692813
16.6,0.047205711,0.944101486,0.008692803
16.61,0.047205709,0.944101498,0.008692793
16.62,0.047205707,0.944101511,0.008692783
16.63,0.047205704,0.944101523,0.008692773
16.64,0.047205702,0.944101535,0.008692763
16.65,0.047205699,0.944101548,0.008692753
16.66,0.047205697,0.94410156,0.008692743
16.67,0.047205695,0.944101572,0.008692733
16.68,0.047205692,0.944101584,0.008692724
16.69,0.04720569,0.944101596,0.008692714
16.7,0.047205688,0.944101608,0.008692704
16.71,0.047205685,0.94410162,0.008692695
16.72,0.047205683,0.944101632,0.008692685
16.73,0.047205681,0.944101643,0.008692676
16.74,0.047205678,0.944101655,0.008692666
16.75,0.047205676,0.944101667,0.008692657
16.76,0.047205674,0.944101678,0.008692648
16.77,0.047205672,0.94410169,0.008692638
16.78,0.047205669,0.944101702,0.008692629
16.79,0.047205667,0.944101713,0.00869262
16.8,0.047205665,0.944101724,0.008692611
16.81,0.047205663,0.944101736,0.008692601
16.82,0.047205661,0.944101747,0.008692592
16.83,0.047205658,0.944101758,0.008692583
16.84,0.047205656,0.944101769,0.008692574
16.85,0.047205654,0.944101781,0.008692565
16.86,0.047205652,0.944101792,0.008692556
16.87,0.04720565,0.944101803,0.008692548
16.88,0.047205648,0.944101814,0.008692539
16.89,0.047205646,0.944101824,0.00869253
16.9,0.047205643,0.944101835,0.008692521
16.91,0.047205641,0.944101846,0.008692513
16.92,0.047205639,0.944101856,0.008692504
16.93,0.047205637,0.944101867,0.008692496
16.94,0.047205635,0.944101878,0.008692487
16.95,0.047205633,0.944101888,0.008692479
16.96,0.047205631,0.944101899,0.00869247
16.97,0.047205629,0.944101909,0.008692462
16.98,0.047205627,0.94410192,0.008692453
16.99,0.047205625,0.94410193,0.008692445
17,0.047205623,0.944101941,0.008692436
17.01,0.047205621,0.944101951,0.008692428
17.02,0.047205619,0.944101961,0.00869242
17.03,0.047205617,0.944101972,0.008692411
17.04,0.047205615,0.944101982,0.008692403
17.05,0.047205613,0.944101992,0.008692395
17.06,0.047205611,0.944102002,0.008692387
17.07,0.047205609,0.944102012,0.008692379
17.08,0.047205607,0.944102022,0.008692371
17.09,0.047205605,0.944102032,0.008692363
17.1,0.047205603,0.944102042,0.008692355
17.11,0.047205601,0.944102052,0.008692347
17.12,0.047205599,0.944102061,0.008692339
17.13,0.047205598,0.944102071,0.008692331
17.14,0.047205596,0.944102081,0.008692323
17.15,0.047205594,0.94410209,0.008692316
17.16,0.047205592,0.9441021,0.008692308
17.17,0.04720559,0.94410211,0.0086923
17.18,0.047205588,0.944102119,0.008692293
17.19,0.047205586,0.944102129,0.008692285
17.2,0.047205585,0.944102138,0.008692278
17.21,0.047205583,0.944102147,0.00869227
17.22,0.047205581,0.944102157,0.008692263
17.23,0.047205579,0.944102166,0.008692255
17.24,0.047205577,0.944102175,0.008692248
17.25,0.047205576,0.944102184,0.00869224
17.26,0.047205574,0.944102193,0.008692233
17.27,0.047205572,0.944102202,0.008692226
17.28,0.04720557,0.944102211,0.008692218
17.29,0.047205569,0.94410222,0.008692211
17.3,0.047205567,0.944102229,0.008692204
17.31,0.047205565,0.944102238,0.008692197
17.32,0.047205563,0.944102247,0.00869219
17.33,0.047205562,0.944102256,0.008692183
17.34,0.04720556,0.944102264,0.008692176
17.35,0.047205558,0.944102273,0.008692169
17.36,0.047205557,0.944102282,0.008692162
17.37,0.047205555,0.94410229,0.008692155
17.38,0.047205553,0.944102299,0.008692148
17.39,0.047205552,0.944102307,0.008692141
17.4,0.04720555,0.944102316,0.008692134
17.41,0.047205548,0.944102324,0.008692127
17.42,0.047205547,0.944102333,0.008692121
17.43,0.047205545,0.944102341,0.008692114
17.44,0.047205543,0.944102349,0.008692107
17.45,0.047205542,0.944102358,0.008692101
17.46,0.04720554,0.944102366,0.008692094
17.47,0.047205539,0.944102374,0.008692087
17.48,0.047205537,0.944102382,0.008692081
17.49,0.047205535,0.94410239,0.008692074
17.5,0.047205534,0.944102398,0.008692068
17.51,0.047205532,0.944102406,0.008692061
17.52,0.047205531,0.944102414,0.008692055
17.53,0.047205529,0.944102422,0.008692048
17.54,0.047205528,0.94410243,0.008692042
17.55,0.047205526,0.944102438,0.008692036
17.56,0.047205525,0.944102446,0.008692029
17.57,0.047205523,0.944102454,0.008692023
17.58,0.047205522,0.944102461,0.008692017
17.59,0.04720552,0.944102469,0.008692011
17.6,0.047205519,0.944102477,0.008692005
17.61,0.047205517,0.944102484,0.008691998
17.62,0.047205516,0.944102492,0.008691992
17.63,0.047205514,0.9441025,0.008691986
17.64,0.047205513,0.944102507,0.00869198
17.65,0.047205511,0.944102515,0.008691974
17.66,0.04720551,0.944102522,0.008691968
17.67,0.047205508,0.944102529,0.008691962
17.68,0.047205507,0.944102537,0.008691956
17.69,0.047205506,0.944102544,0.00869195
17.7,0.047205504,0.944102551,0.008691944
17.71,0.047205503,0.944102559,0.008691939
17.72,0.047205501,0.944102566,0.008691933
17.73,0.0472055,0.944102573,0.008691927
17.74,0.047205499,0.94410258,0.008691921
17.75,0.047205497,0.944102587,0.008691915
17.76,0.047205496,0.944102594,0.00869191
17.77,0.047205494,0.944102602,0.008691904
17.78,0.047205493,0.944102609,0.008691898
17.79,0.047205492,0.944102616,0.008691893
17.8,0.04720549,0.944102623,0.008691887
17.81,0.047205489,0.944102629,0.008691882
17.82,0.047205488,0.944102636,0.008691876
17.83,0.047205486,0.944102643,0.00869187
17.84,0.047205485,0.94410265,0.008691865
17.85,0.047205484,0.944102657,0.008691859
17.86,0.047205482,0.944102664,0.008691854
17.87,0.047205481,0.94410267,0.008691849
17.88,0.04720548,0.944102677,0.008691843
17.89,0.047205478,0.944102684,0.008691838
17.9,0.047205477,0.94410269,0.008691832
17.91,0.047205476,0.944102697,0.008691827
17.92,0.047205475,0.944102704,0.008691822
17.93,0.047205473,0.94410271,0.008691817
17.94,0.047205472,0.944102717,0.008691811
17.95,0.047205471,0.944102723,0.008691806
17.96,0.047205469,0.94410273,0.008691801
17.97,0.047205468,0.944102736,0.008691796
17.98,0.047205467,0.944102742,0.008691791
17.99,0.047205466,0.944102749,0.008691785
18,0.047205465,0.944102755,0.00869178
18.01,0.047205463,0.944102762,0.008691775
18.02,0.047205462,0.944102768,0.00869177
18.03,0.047205461,0.944102774,0.008691765
18.04,0.04720546,0.94410278,0.00869176
18.05,0.047205458,0.944102787,0.008691755
18.06,0.047205457,0.944102793,0.00869175
18.07,0.047205456,0.944102799,0.008691745
18.08,0.047205455,0.944102805,0.00869174
18.09,0.047205454,0.944102811,0.008691735
18.1,0.047205452,0.944102817,0.00869173
18.11,0.047205451,0.944102823,0.008691725
18.12,0.04720545,0.944102829,0.00869172
18.13,0.047205449,0.944102835,0.008691716
18.14,0.047205448,0.944102841,0.008691711
18.15,0.047205447,0.944102847,0.008691706
18.16,0.047205445,0.944102853,0.008691701
18.17,0.047205444,0.944102859,0.008691696
18.18,0.047205443,0.944102865,0.008691692
18.19,0.047205442,0.944102871,0.008691687
18.2,0.047205441,0.944102877,0.008691682
18.21,0.04720544,0.944102883,0.008691678
18.22,0.047205439,0.944102888,0.008691673
18.23,0.047205438,0.944102894,0.008691668
18.24,0.047205436,0.9441029,0.008691664
18.25,0.047205435,0.944102906,0.008691659
18.26,0.047205434,0.944102911,0.008691655
18.27,0.047205433,0.944102917,0.00869165
18.28,0.047205432,0.944102922,0.008691645
18.29,0.047205431,0.944102928,0.008691641
18.3,0.04720543,0.944102934,0.008691637
18.31,0.047205429,0.944102939,0.008691632
18.32,0.047205428,0.944102945,0.008691628
18.33,0.047205427,0.94410295,0.008691623
18.34,0.047205426,0.944102956,0.008691619
18.35,0.047205425,0.944102961,0.008691614
18.36,0.047205424,0.944102966,0.00869161
18.37,0.047205423,0.944102972,0.008691606
18.38,0.047205421,0.944102977,0.008691601
18.39,0.04720542,0.944102982,0.008691597
18.4,0.047205419,0.944102988,0.008691593
18.41,0.047205418,0.944102993,0.008691589
18.42,0.047205417,0.944102998,0.008691584
18.43,0.047205416,0.944103003,0.00869158
18.44,0.047205415,0.944103009,0.008691576
18.45,0.047205414,0.944103014,0.008691572
18.46,0.047205413,0.944103019,0.008691568
18.47,0.047205412,0.944103024,0.008691564
18.48,0.047205411,0.944103029,0.00869156
18.49,0.04720541,0.944103034,0.008691555
18.5,0.047205409,0.944103039,0.008691551
18.51,0.047205408,0.944103044,0.008691547
18.52,0.047205408,0.944103049,0.008691543
18.53,0.047205407,0.944103054,0.008691539
18.54,0.047205406,0.944103059,0.008691535
18.55,0.047205405,0.944103064,0.008691531
18.56,0.047205404,0.944103069,0.008691527
18.57,0.047205403,0.944103074,0.008691524
18.58,0.047205402,0.944103079,0.00869152
18.59,0.047205401,0.944103083,0.008691516
18.6,0.0472054,0.944103088,0.008691512
18.61,0.047205399,0.944103093,0.008691508
18.62,0.047205398,0.944103098,0.008691504
18.63,0.047205397,0.944103102,0.0086915
18.64,0.047205396,0.944103107,0.008691497
18.65,0.047205395,0.944103112,0.008691493
18.66,0.047205394,0.944103116,0.008691489
18.67,0.047205394,0.944103121,0.008691485
18.68,0.047205393,0.944103126,0.008691482
18.69,0.047205392,0.94410313,0.008691478
18.7,0.047205391,0.944103135,0.008691474
18.71,0.04720539,0.944103139,0.008691471
18.72,0.047205389,0.944103144,0.008691467
18.73,0.047205388,0.944103148,0.008691463
18.74,0.047205387,0.944103153,0.00869146
18.75,0.047205387,0.944103157,0.008691456
18.76,0.047205386,0.944103162,0.008691452
18.77,0.047205385,0.944103166,0.008691449
18.78,0.047205384,0.944103171,0.008691445
18.79,0.047205383,0.944103175,0.008691442
18.8,0.047205382,0.944103179,0.008691438
18.81,0.047205381,0.944103184,0.008691435
18.82,0.047205381,0.944103188,0.008691431
18.83,0.04720538,0.944103192,0.008691428
18.84,0.047205379,0.944103197,0.008691424
18.85,0.047205378,0.944103201,0.008691421
18.86,0.047205377,0.944103205,0.008691417
18.87,0.047205377,0.944103209,0.008691414
18.88,0.047205376,0.944103214,0.008691411
18.89,0.047205375,0.944103218,0.008691407
18.9,0.047205374,0.944103222,0.008691404
18.91,0.047205373,0.944103226,0.0086914
18.92,0.047205373,0.94410323,0.008691397
18.93,0.047205372,0.944103234,0.008691394
18.94,0.047205371,0.944103239,0.008691391
18.95,0.04720537,0.944103243,0.008691387
18.96,0.047205369,0.944103247,0.008691384
18.97,0.047205369,0.944103251,0.008691381
18.98,0.047205368,0.944103255,0.008691377
18.99,0.047205367,0.944103259,0.008691374
19,0.047205366,0.944103263,0.008691371
19.01,0.047205365,0.944103267,0.008691368
19.02,0.047205365,0.944103271,0.008691365
19.03,0.047205364,0.944103275,0.008691361
19.04,0.047205363,0.944103279,0.008691358
19.05,0.047205362,0.944103282,0.008691355
19.06,0.047205362,0.944103286,0.008691352
